record,source,Institution Accession Number ,Country,State,County,island,Locality Detail,Collector(s),order,family,acceptedFamily,Subfamily,Genus,acceptedGenus,Subgenus,acceptedEpithet,Subspecies,acceptedName,original_date,month,day_arabic,year,TO Date Collected,day_messy,month_messy,Drawer,Survey,Sex,Collecting Remarks,Type,Curation Remarks,Stage,Elevation
occurrence,LACM,LACM ENT 380015,USA,CA,Ventura,San Nicolas,,L.M. Martin,Lepidoptera,Lycaenidae,Lycaenidae,,Brephidium,Brephidium,,exilis,,Brephidium exilis,26.vii.1939,7,26,1939,,26,vii,26R-04650,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Ventura,San Nicolas,,D. Meadows,Lepidoptera,Lycaenidae,Lycaenidae,,Brephidium,Brephidium,,exilis,,Brephidium exilis,26.vii.1939,7,26,1939,,26,vii,26R-04650,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Santa Barbara,Santa Barbara,,D. Meadows,Lepidoptera,Lycaenidae,Lycaenidae,,Brephidium,Brephidium,,exilis,,Brephidium exilis,17.iii.1940,3,17,1940,,17,iii,26R-04650,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Santa Barbara,Santa Barbara,,L.M. Martin,Lepidoptera,Lycaenidae,Lycaenidae,,Brephidium,Brephidium,,exilis,,Brephidium exilis,17.iii.1940,3,17,1940,,17,iii,26R-04650,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Los Angeles,San Clemente,,L.M. Martin,Lepidoptera,Lycaenidae,Lycaenidae,,Brephidium,Brephidium,,exilis,,Brephidium exilis,2.iv.1939,4,2,1939,,2,iv,26R-04650,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Santa Barbara,Santa Barbara,,,Lepidoptera,Lycaenidae,Lycaenidae,,Brephidium,Brephidium,,exilis,,Brephidium exilis,28.v.1939,5,28,1939,,28,v,26R-04650,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Santa Barbara,Santa Barbara,,,Lepidoptera,Lycaenidae,Lycaenidae,,Brephidium,Brephidium,,exilis,,Brephidium exilis,28.v.1939,5,28,1939,,28,v,26R-04650,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Santa Barbara,Santa Barbara,,,Lepidoptera,Lycaenidae,Lycaenidae,,Brephidium,Brephidium,,exilis,,Brephidium exilis,28.v.1939,5,28,1939,,28,v,26R-04650,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Santa Barbara,Santa Barbara,,,Lepidoptera,Lycaenidae,Lycaenidae,,Brephidium,Brephidium,,exilis,,Brephidium exilis,28.v.1939,5,28,1939,,28,v,26R-04650,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Santa Barbara,Santa Barbara,,,Lepidoptera,Lycaenidae,Lycaenidae,,Brephidium,Brephidium,,exilis,,Brephidium exilis,28.v.1939,5,28,1939,,28,v,26R-04650,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Santa Barbara,Santa Barbara,,,Lepidoptera,Lycaenidae,Lycaenidae,,Brephidium,Brephidium,,exilis,,Brephidium exilis,28.v.1939,5,28,1939,,28,v,26R-04650,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Santa Barbara,Santa Barbara,,,Lepidoptera,Lycaenidae,Lycaenidae,,Brephidium,Brephidium,,exilis,,Brephidium exilis,28.v.1939,5,28,1939,,28,v,26R-04650,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Santa Barbara,Santa Barbara,,,Lepidoptera,Lycaenidae,Lycaenidae,,Brephidium,Brephidium,,exilis,,Brephidium exilis,28.v.1939,5,28,1939,,28,v,26R-04650,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Santa Barbara,Santa Barbara,,,Lepidoptera,Lycaenidae,Lycaenidae,,Brephidium,Brephidium,,exilis,,Brephidium exilis,28.v.1939,5,28,1939,,28,v,26R-04650,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Santa Barbara,Santa Barbara,,,Lepidoptera,Lycaenidae,Lycaenidae,,Brephidium,Brephidium,,exilis,,Brephidium exilis,28.v.1939,5,28,1939,,28,v,26R-04650,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Santa Barbara,Santa Barbara,,,Lepidoptera,Lycaenidae,Lycaenidae,,Brephidium,Brephidium,,exilis,,Brephidium exilis,28.v.1939,5,28,1939,,28,v,26R-04650,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Santa Barbara,Santa Barbara,,,Lepidoptera,Lycaenidae,Lycaenidae,,Brephidium,Brephidium,,exilis,,Brephidium exilis,20.iii.1940,3,20,1940,,20,iii,26R-04650,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Santa Barbara,Santa Barbara,,,Lepidoptera,Lycaenidae,Lycaenidae,,Brephidium,Brephidium,,exilis,,Brephidium exilis,28.v.1939,5,28,1939,,28,v,26R-04650,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Santa Barbara,Santa Barbara,,,Lepidoptera,Lycaenidae,Lycaenidae,,Brephidium,Brephidium,,exilis,,Brephidium exilis,28.v.1939,5,28,1939,,28,v,26R-04650,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Los Angeles,Santa Catalina,USC Marine Science Center,CD Nagano JN Hogue,Lepidoptera,Lycaenidae,Lycaenidae,,Brephidium,Brephidium,,exilis,,Brephidium exilis,10.viii.1980,8,10,1980,,10,viii,26R-04650,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Los Angeles,Santa Catalina,USC Marine Science Center,CD Nagano JN Hogue,Lepidoptera,Lycaenidae,Lycaenidae,,Brephidium,Brephidium,,exilis,,Brephidium exilis,10.viii.1980,8,10,1980,,10,viii,26R-04650,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Los Angeles,Santa Catalina,USC Marine Science Center,CD Nagano JN Hogue,Lepidoptera,Lycaenidae,Lycaenidae,,Brephidium,Brephidium,,exilis,,Brephidium exilis,10.viii.1980,8,10,1980,,10,viii,26R-04650,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Los Angeles,Santa Catalina,USC Marine Science Center,CD Nagano JN Hogue,Lepidoptera,Lycaenidae,Lycaenidae,,Brephidium,Brephidium,,exilis,,Brephidium exilis,10.viii.1980,8,10,1980,,10,viii,26R-04650,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Los Angeles,Santa Catalina,USC Marine Science Center,CD Nagano JN Hogue,Lepidoptera,Lycaenidae,Lycaenidae,,Brephidium,Brephidium,,exilis,,Brephidium exilis,10.viii.1980,8,10,1980,,10,viii,26R-04650,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Los Angeles,Santa Catalina,USC Marine Science Center,CD Nagano JN Hogue,Lepidoptera,Lycaenidae,Lycaenidae,,Brephidium,Brephidium,,exilis,,Brephidium exilis,10.viii.1980,8,10,1980,,10,viii,26R-04650,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Los Angeles,Santa Catalina,USC Marine Science Center,CD Nagano JN Hogue,Lepidoptera,Lycaenidae,Lycaenidae,,Brephidium,Brephidium,,exilis,,Brephidium exilis,10.viii.1980,8,10,1980,,10,viii,26R-04650,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Los Angeles,Santa Catalina,USC Marine Science Center,CD Nagano JN Hogue,Lepidoptera,Lycaenidae,Lycaenidae,,Brephidium,Brephidium,,exilis,,Brephidium exilis,10.viii.1980,8,10,1980,,10,viii,26R-04650,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Los Angeles,Santa Catalina,USC Marine Science Center,CD Nagano JN Hogue,Lepidoptera,Lycaenidae,Lycaenidae,,Brephidium,Brephidium,,exilis,,Brephidium exilis,10.viii.1980,8,10,1980,,10,viii,26R-04650,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Santa Barbara,San Miguel,,J.P. Donahue,Lepidoptera,Lycaenidae,Lycaenidae,,Brephidium,Brephidium,,exilis,,Brephidium exilis,16.viii.1970,8,16,1970,,16,viii,26R-04650,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Santa Barbara,San Miguel,,J.P. Donahue,Lepidoptera,Lycaenidae,Lycaenidae,,Brephidium,Brephidium,,exilis,,Brephidium exilis,16.viii.1970,8,16,1970,,16,viii,26R-04650,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Santa Barbara,San Miguel,,J.P. Donahue,Lepidoptera,Lycaenidae,Lycaenidae,,Brephidium,Brephidium,,exilis,,Brephidium exilis,16.viii.1970,8,16,1970,,16,viii,26R-04650,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Los Angeles,Santa Catalina,Catalina Harbor,C.D. Nagano,Lepidoptera,Lycaenidae,Lycaenidae,,Brephidium,Brephidium,,exilis,,Brephidium exilis,23.vii.1979,7,23,1979,27.vii.1979,23,vii,26R-04650,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Los Angeles,Santa Catalina,Catalina Harbor,C.D. Nagano,Lepidoptera,Lycaenidae,Lycaenidae,,Brephidium,Brephidium,,exilis,,Brephidium exilis,23.vii.1979,7,23,1979,27.vii.1979,23,vii,26R-04650,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Los Angeles,Santa Catalina,Catalina Harbor,C.D. Nagano,Lepidoptera,Lycaenidae,Lycaenidae,,Brephidium,Brephidium,,exilis,,Brephidium exilis,23.vii.1979,7,23,1979,27.vii.1979,23,vii,26R-04650,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Los Angeles,Santa Catalina,Catalina Harbor,C.D. Nagano,Lepidoptera,Lycaenidae,Lycaenidae,,Brephidium,Brephidium,,exilis,,Brephidium exilis,23.vii.1979,7,23,1979,27.vii.1979,23,vii,26R-04650,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Los Angeles,Santa Catalina,Catalina Harbor,C.D. Nagano,Lepidoptera,Lycaenidae,Lycaenidae,,Brephidium,Brephidium,,exilis,,Brephidium exilis,23.vii.1979,7,23,1979,27.vii.1979,23,vii,26R-04650,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Los Angeles,Santa Catalina,Catalina Harbor,C.D. Nagano,Lepidoptera,Lycaenidae,Lycaenidae,,Brephidium,Brephidium,,exilis,,Brephidium exilis,23.vii.1979,7,23,1979,27.vii.1979,23,vii,26R-04650,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Los Angeles,Santa Catalina,Catalina Harbor,C.D. Nagano,Lepidoptera,Lycaenidae,Lycaenidae,,Brephidium,Brephidium,,exilis,,Brephidium exilis,23.vii.1979,7,23,1979,27.vii.1979,23,vii,26R-04650,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Los Angeles,Santa Catalina,Catalina Harbor,C.D. Nagano,Lepidoptera,Lycaenidae,Lycaenidae,,Brephidium,Brephidium,,exilis,,Brephidium exilis,23.vii.1979,7,23,1979,27.vii.1979,23,vii,26R-04650,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Los Angeles,Santa Catalina,Catalina Harbor,C.D. Nagano,Lepidoptera,Lycaenidae,Lycaenidae,,Brephidium,Brephidium,,exilis,,Brephidium exilis,23.vii.1979,7,23,1979,27.vii.1979,23,vii,26R-04650,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Los Angeles,Santa Catalina,Catalina Harbor,C.D. Nagano,Lepidoptera,Lycaenidae,Lycaenidae,,Brephidium,Brephidium,,exilis,,Brephidium exilis,23.vii.1979,7,23,1979,27.vii.1979,23,vii,26R-04650,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Los Angeles,Santa Catalina,Catalina Harbor,C.D. Nagano,Lepidoptera,Lycaenidae,Lycaenidae,,Brephidium,Brephidium,,exilis,,Brephidium exilis,23.vii.1979,7,23,1979,27.vii.1979,23,vii,26R-04650,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Los Angeles,San Clemente,Lemon Tank,S.E. Miller,Lepidoptera,Lycaenidae,Lycaenidae,,Brephidium,Brephidium,,exilis,,Brephidium exilis,6.xii.1981,12,6,1981,,6,xii,26R-04650,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Ventura,San Nicolas,"Sea Lion Beach, Sta. 4","S Miller, K Cheesman",Lepidoptera,Lycaenidae,Lycaenidae,,Brephidium,Brephidium,,exilis,,Brephidium exilis,29.xii.1979,12,29,1979,,29,xii,26R-04650,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Ventura,San Nicolas,"Sea Lion Beach, Sta. 4","S Miller, K Cheesman",Lepidoptera,Lycaenidae,Lycaenidae,,Brephidium,Brephidium,,exilis,,Brephidium exilis,29.xii.1979,12,29,1979,,29,xii,26R-04650,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Ventura,Anacapa,,,Lepidoptera,Lycaenidae,Lycaenidae,,Brephidium,Brephidium,,exilis,,Brephidium exilis,9.vii.1987,7,9,1987,,9,vii,26R-04650,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Ventura,San Nicolas,Dunes at Tule Creek,G.A. Gorelick,Lepidoptera,Lycaenidae,Lycaenidae,,Brephidium,Brephidium,,exilis,,Brephidium exilis,28.vii.1978,7,28,1978,,28,vii,26R-04650,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Los Angeles,Santa Catalina,"Isthmus, West end",G.A. Gorelick,Lepidoptera,Lycaenidae,Lycaenidae,,Brephidium,Brephidium,,exilis,,Brephidium exilis,3.ix.1977,9,3,1977,,3,ix,26R-04650,Channel Islands Survey,,Near Suaeda californica,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Los Angeles,Santa Catalina,"Isthmus, West end",G.A. Gorelick,Lepidoptera,Lycaenidae,Lycaenidae,,Brephidium,Brephidium,,exilis,,Brephidium exilis,3.ix.1977,9,3,1977,,3,ix,26R-04650,Channel Islands Survey,,Near Suaeda californica,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Santa Barbara,Santa Cruz,"Prietos Harbor, above Coches",G.A. Gorelick,Lepidoptera,Lycaenidae,Lycaenidae,,Brephidium,Brephidium,,exilis,,Brephidium exilis,26.vi.1978,6,26,1978,,26,vi,26R-04650,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Los Angeles,Santa Catalina,W. end Catalina Harbor,G.A. Gorelick,Lepidoptera,Lycaenidae,Lycaenidae,,Brephidium,Brephidium,,exilis,,Brephidium exilis,27.v.1978,5,27,1978,,27,v,26R-04650,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Ventura,San Nicolas,Dunes at Tender Beach,G.A. Gorelick,Lepidoptera,Lycaenidae,Lycaenidae,,Brephidium,Brephidium,,exilis,,Brephidium exilis,28.viii.1978,8,28,1978,,28,viii,26R-04650,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Los Angeles,Santa Catalina,,G.A. Gorelick,Lepidoptera,Lycaenidae,Lycaenidae,,Brephidium,Brephidium,,exilis,,Brephidium exilis,25.v.1974,5,25,1974,,25,v,26R-04650,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Los Angeles,Santa Catalina,,G.A. Gorelick,Lepidoptera,Lycaenidae,Lycaenidae,,Brephidium,Brephidium,,exilis,,Brephidium exilis,25.v.1974,5,25,1974,,25,v,26R-04650,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Los Angeles,Santa Catalina,,G.A. Gorelick,Lepidoptera,Lycaenidae,Lycaenidae,,Brephidium,Brephidium,,exilis,,Brephidium exilis,25.v.1974,5,25,1974,,25,v,26R-04650,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Los Angeles,Santa Catalina,,G.A. Gorelick,Lepidoptera,Lycaenidae,Lycaenidae,,Brephidium,Brephidium,,exilis,,Brephidium exilis,25.v.1974,5,25,1974,,25,v,26R-04650,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Los Angeles,Santa Catalina,,G.A. Gorelick,Lepidoptera,Lycaenidae,Lycaenidae,,Brephidium,Brephidium,,exilis,,Brephidium exilis,25.v.1974,5,25,1974,,25,v,26R-04650,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Los Angeles,Santa Catalina,,G.A. Gorelick,Lepidoptera,Lycaenidae,Lycaenidae,,Brephidium,Brephidium,,exilis,,Brephidium exilis,24.v.1974,5,24,1974,,24,v,26R-04650,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Los Angeles,Santa Catalina,,G.A. Gorelick,Lepidoptera,Lycaenidae,Lycaenidae,,Brephidium,Brephidium,,exilis,,Brephidium exilis,26.v.1974,5,26,1974,,26,v,26R-04650,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Los Angeles,Santa Catalina,,G.A. Gorelick,Lepidoptera,Lycaenidae,Lycaenidae,,Brephidium,Brephidium,,exilis,,Brephidium exilis,24.v.1974,5,24,1974,,24,v,26R-04650,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Ventura,San Nicolas,2 mi. SE Dutch Harbor,G.A. Gorelick,Lepidoptera,Lycaenidae,Lycaenidae,,Brephidium,Brephidium,,exilis,,Brephidium exilis,30.vii.1978,7,30,1978,,30,vii,26R-04650,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Los Angeles,Santa Catalina,Parsons Landing,G.A. Gorelick,Lepidoptera,Lycaenidae,Lycaenidae,,Brephidium,Brephidium,,exilis,,Brephidium exilis,16.vii.1978,7,16,1978,,16,vii,26R-04650,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Santa Barbara,Santa Cruz,"Prietos Harbor, above Coches",G.A. Gorelick,Lepidoptera,Lycaenidae,Lycaenidae,,Brephidium,Brephidium,,exilis,,Brephidium exilis,26.vi.1978,6,26,1978,,26,vi,26R-04650,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Santa Barbara,Santa Cruz,"Prietos Harbor, above Coches",G.A. Gorelick,Lepidoptera,Lycaenidae,Lycaenidae,,Brephidium,Brephidium,,exilis,,Brephidium exilis,26.vi.1978,6,26,1978,,26,vi,26R-04650,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Los Angeles,Santa Catalina,"West end, Catalina Harbor",G.A. Gorelick,Lepidoptera,Lycaenidae,Lycaenidae,,Brephidium,Brephidium,,exilis,,Brephidium exilis,28.v.1976,5,28,1976,,28,v,26R-04650,Channel Islands Survey,,"On Sea Blite, Suaeda californica. Larva col: 28.v.1976. Pupa: 2.vi.1976. Adult: 10.vi.1976.",,Pupal case and adult,,
occurrence,LACM,LACM ENT 380015,USA,CA,Ventura,San Nicolas,Red Eye Beach,C.D. Nagano,Lepidoptera,Lycaenidae,Lycaenidae,,Plebejus,Plebejus,,acmon,,Plebejus acmon,1.iii.1980,3,1,1980,,1,iii,26R-04650,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Ventura,San Nicolas,Red Eye Beach,C.D. Nagano,Lepidoptera,Lycaenidae,Lycaenidae,,Plebejus,Plebejus,,acmon,,Plebejus acmon,1.iii.1980,3,1,1980,,1,iii,26R-04650,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Ventura,San Nicolas,Red Eye Beach,C.D. Nagano,Lepidoptera,Lycaenidae,Lycaenidae,,Plebejus,Plebejus,,acmon,,Plebejus acmon,1.iii.1980,3,1,1980,,1,iii,26R-04650,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Ventura,San Nicolas,Dunes at Tender Beach,G.A. Gorelick,Lepidoptera,Lycaenidae,Lycaenidae,,Plebejus,Plebejus,,acmon,,Plebejus acmon,28.viii.1978,8,28,1978,,28,viii,26R-04650,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Ventura,San Nicolas,Dunes at Tender Beach,G.A. Gorelick,Lepidoptera,Lycaenidae,Lycaenidae,,Plebejus,Plebejus,,acmon,,Plebejus acmon,28.viii.1978,8,28,1978,,28,viii,26R-04650,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Ventura,San Nicolas,Dunes at Tender Beach,G.A. Gorelick,Lepidoptera,Lycaenidae,Lycaenidae,,Plebejus,Plebejus,,acmon,,Plebejus acmon,28.viii.1978,8,28,1978,,28,viii,26R-04650,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Ventura,San Nicolas,Dunes at Tender Beach,G.A. Gorelick,Lepidoptera,Lycaenidae,Lycaenidae,,Plebejus,Plebejus,,acmon,,Plebejus acmon,28.viii.1978,8,28,1978,,28,viii,26R-04650,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Ventura,San Nicolas,Dunes at Tender Beach,G.A. Gorelick,Lepidoptera,Lycaenidae,Lycaenidae,,Plebejus,Plebejus,,acmon,,Plebejus acmon,28.viii.1978,8,28,1978,,28,viii,26R-04650,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Ventura,San Nicolas,Dunes at Tender Beach,G.A. Gorelick,Lepidoptera,Lycaenidae,Lycaenidae,,Plebejus,Plebejus,,acmon,,Plebejus acmon,28.viii.1978,8,28,1978,,28,viii,26R-04650,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Ventura,San Nicolas,Dunes at Tender Beach,G.A. Gorelick,Lepidoptera,Lycaenidae,Lycaenidae,,Plebejus,Plebejus,,acmon,,Plebejus acmon,28.viii.1978,8,28,1978,,28,viii,26R-04650,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Ventura,San Nicolas,Dunes at Tender Beach,G.A. Gorelick,Lepidoptera,Lycaenidae,Lycaenidae,,Plebejus,Plebejus,,acmon,,Plebejus acmon,28.viii.1978,8,28,1978,,28,viii,26R-04650,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Ventura,San Nicolas,Dunes at Tender Beach,G.A. Gorelick,Lepidoptera,Lycaenidae,Lycaenidae,,Plebejus,Plebejus,,acmon,,Plebejus acmon,28.viii.1978,8,28,1978,,28,viii,26R-04650,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Ventura,San Nicolas,Dunes at Tender Beach,G.A. Gorelick,Lepidoptera,Lycaenidae,Lycaenidae,,Plebejus,Plebejus,,acmon,,Plebejus acmon,28.viii.1978,8,28,1978,,28,viii,26R-04650,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Ventura,San Nicolas,Dunes at Tender Beach,G.A. Gorelick,Lepidoptera,Lycaenidae,Lycaenidae,,Plebejus,Plebejus,,acmon,,Plebejus acmon,28.viii.1978,8,28,1978,,28,viii,26R-04650,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Ventura,San Nicolas,Dunes at Tender Beach,G.A. Gorelick,Lepidoptera,Lycaenidae,Lycaenidae,,Plebejus,Plebejus,,acmon,,Plebejus acmon,28.viii.1978,8,28,1978,,28,viii,26R-04650,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Ventura,San Nicolas,Dunes at Tender Beach,G.A. Gorelick,Lepidoptera,Lycaenidae,Lycaenidae,,Plebejus,Plebejus,,acmon,,Plebejus acmon,28.viii.1978,8,28,1978,,28,viii,26R-04650,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Ventura,San Nicolas,Dunes at Tender Beach,G.A. Gorelick,Lepidoptera,Lycaenidae,Lycaenidae,,Plebejus,Plebejus,,acmon,,Plebejus acmon,28.viii.1978,8,28,1978,,28,viii,26R-04650,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Ventura,San Nicolas,Dunes at Tender Beach,G.A. Gorelick,Lepidoptera,Lycaenidae,Lycaenidae,,Plebejus,Plebejus,,acmon,,Plebejus acmon,28.viii.1978,8,28,1978,,28,viii,26R-04650,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Ventura,San Nicolas,Dunes at Tender Beach,G.A. Gorelick,Lepidoptera,Lycaenidae,Lycaenidae,,Plebejus,Plebejus,,acmon,,Plebejus acmon,28.viii.1978,8,28,1978,,28,viii,26R-04650,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Ventura,San Nicolas,Dunes at Tender Beach,G.A. Gorelick,Lepidoptera,Lycaenidae,Lycaenidae,,Plebejus,Plebejus,,acmon,,Plebejus acmon,28.viii.1978,8,28,1978,,28,viii,26R-04650,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Ventura,San Nicolas,Dunes at Tule Creek,G.A. Gorelick,Lepidoptera,Lycaenidae,Lycaenidae,,Plebejus,Plebejus,,acmon,,Plebejus acmon,28.vii.1978,7,28,1978,,28,vii,26R-04650,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Ventura,San Nicolas,Dunes at Tule Creek,G.A. Gorelick,Lepidoptera,Lycaenidae,Lycaenidae,,Plebejus,Plebejus,,acmon,,Plebejus acmon,28.vii.1978,7,28,1978,,28,vii,26R-04650,Channel Islands Survey,,,,,,
occurrence,LACM,LACM ENT 380015,USA,CA,Ventura,San Nicolas,Sand dunes West of Tender Beach,G.A. Gorelick,Lepidoptera,Lycaenidae,Lycaenidae,,Plebejus,Plebejus,,acmon,,Plebejus acmon,29.vii.1978,7,29,1978,,29,vii,26R-04650,Channel Islands Survey,,Ex larva on Astragalus traskiae. Pupa: 5.viii.1978. Adult: 12.viii.1978.,,Pupal case and adult,,
occurrence,LACM,LACM ENT 380015,USA,CA,Ventura,San Nicolas,Sand dunes West of Tender Beach,G.A. Gorelick,Lepidoptera,Lycaenidae,Lycaenidae,,Plebejus,Plebejus,,acmon,,Plebejus acmon,29.vii.1978,7,29,1978,,29,vii,26R-04650,Channel Islands Survey,,Ex larva on Astragalus traskiae. Pupa: 5.viii.1978. Adult: 12.viii.1978.,,Pupal case and adult,,
occurrence,LACM,LACM ENT 380015,USA,CA,Los Angeles,San Clemente,,C. Henne,Lepidoptera,Lycaenidae,Lycaenidae,,Plebejus,Plebejus,,acmon,,Plebejus acmon,18.ii.1941,2,18,1941,,18,ii,26R-04650,Channel Islands Survey,,,,,,
