id,month,year,island,class,acceptedGenus,acceptedName,latitude,longitude,locality,source,type,Lat_alb,Lon_alb,Id,ISL_NAME,geometry
Cal-IBIS,4,1957,Santa Catalina,Amphibia,Batrachoseps,Batrachoseps major,33.34228924,-118.327763,"Santa Catalina Island, Avalon, 1/4 mile above Golf Club House along road by clubhouse",Cal-IBIS,Collection,-517720.0861136196,155767.46794487446,0,Santa Catalina,"c(155767.467944874, -517720.08611362)"
Cal-IBIS,4,1957,Santa Catalina,Amphibia,Batrachoseps,Batrachoseps major,33.34228924,-118.327763,"Santa Catalina Island, Avalon, 1/4 mile above Golf Club House along road by clubhouse",Cal-IBIS,Collection,-517720.0861136196,155767.46794487446,0,Santa Catalina,"c(155767.467944874, -517720.08611362)"
Cal-IBIS,4,1957,Santa Catalina,Amphibia,Batrachoseps,Batrachoseps major,33.34228924,-118.327763,"Santa Catalina Island, Avalon, 1/4 mile above Golf Club House along road by clubhouse",Cal-IBIS,Collection,-517720.0861136196,155767.46794487446,0,Santa Catalina,"c(155767.467944874, -517720.08611362)"
Cal-IBIS,4,1957,Santa Catalina,Amphibia,Batrachoseps,Batrachoseps major,33.34228924,-118.327763,"Santa Catalina Island, Avalon, 1/4 mile above Golf Club House along road by clubhouse",Cal-IBIS,Collection,-517720.0861136196,155767.46794487446,0,Santa Catalina,"c(155767.467944874, -517720.08611362)"
Cal-IBIS,3,1941,Santa Catalina,Amphibia,Batrachoseps,Batrachoseps major,33.34309421,-118.328222,"Avalon, Santa Catalina Is.",Cal-IBIS,Collection,-517631.63494027965,155723.14377724862,0,Santa Catalina,"c(155723.143777249, -517631.63494028)"
Cal-IBIS,3,1941,Santa Catalina,Amphibia,Batrachoseps,Batrachoseps major,33.34309421,-118.328222,"Avalon, Santa Catalina Is.",Cal-IBIS,Collection,-517631.63494027965,155723.14377724862,0,Santa Catalina,"c(155723.143777249, -517631.63494028)"
Cal-IBIS,3,1941,Santa Catalina,Amphibia,Batrachoseps,Batrachoseps major,33.34309421,-118.328222,"Avalon, Santa Catalina Is.",Cal-IBIS,Collection,-517631.63494027965,155723.14377724862,0,Santa Catalina,"c(155723.143777249, -517631.63494028)"
Cal-IBIS,3,1941,Santa Catalina,Amphibia,Batrachoseps,Batrachoseps major,33.34309421,-118.328222,"Avalon, Santa Catalina Is.",Cal-IBIS,Collection,-517631.63494027965,155723.14377724862,0,Santa Catalina,"c(155723.143777249, -517631.63494028)"
Cal-IBIS,3,1941,Santa Catalina,Amphibia,Batrachoseps,Batrachoseps major,33.34309421,-118.328222,"Avalon, Santa Catalina Is.",Cal-IBIS,Collection,-517631.63494027965,155723.14377724862,0,Santa Catalina,"c(155723.143777249, -517631.63494028)"
Cal-IBIS,3,1941,Santa Catalina,Amphibia,Batrachoseps,Batrachoseps major,33.34309421,-118.328222,"Avalon, Santa Catalina Is.",Cal-IBIS,Collection,-517631.63494027965,155723.14377724862,0,Santa Catalina,"c(155723.143777249, -517631.63494028)"
Cal-IBIS,3,1941,Santa Catalina,Amphibia,Batrachoseps,Batrachoseps major,33.46895612,-118.5323739,"Johnson Landing, Santa Catalina Is.",Cal-IBIS,Collection,-503997.093485211,136492.43012559434,0,Santa Catalina,"c(136492.430125594, -503997.093485211)"
Cal-IBIS,3,1941,Santa Catalina,Amphibia,Batrachoseps,Batrachoseps major,33.46302535,-118.5238316,"Howland's  Landing, Santa Catalina Is.",Cal-IBIS,Collection,-504642.1209905902,137297.054594394,0,Santa Catalina,"c(137297.054594394, -504642.12099059)"
Cal-IBIS,3,1941,Santa Catalina,Amphibia,Batrachoseps,Batrachoseps major,33.35400313,-118.4398566,"Middle Ranch, Santa Catalina Is.",Cal-IBIS,Collection,-516599.93510643346,145305.65603185043,0,Santa Catalina,"c(145305.65603185, -516599.935106433)"
Cal-IBIS,3,1941,Santa Catalina,Amphibia,Batrachoseps,Batrachoseps major,33.35400313,-118.4398566,"Middle Ranch, Santa Catalina Is.",Cal-IBIS,Collection,-516599.93510643346,145305.65603185043,0,Santa Catalina,"c(145305.65603185, -516599.935106433)"
Cal-IBIS,3,1941,Santa Catalina,Amphibia,Batrachoseps,Batrachoseps major,33.35400313,-118.4398566,"Middle Ranch, Santa Catalina Is.",Cal-IBIS,Collection,-516599.93510643346,145305.65603185043,0,Santa Catalina,"c(145305.65603185, -516599.935106433)"
Cal-IBIS,3,1941,Santa Catalina,Amphibia,Batrachoseps,Batrachoseps major,33.35400313,-118.4398566,"Middle Ranch, Santa Catalina Is.",Cal-IBIS,Collection,-516599.93510643346,145305.65603185043,0,Santa Catalina,"c(145305.65603185, -516599.935106433)"
Cal-IBIS,3,1941,Santa Catalina,Amphibia,Batrachoseps,Batrachoseps major,33.35400313,-118.4398566,"Middle Ranch, Santa Catalina Is.",Cal-IBIS,Collection,-516599.93510643346,145305.65603185043,0,Santa Catalina,"c(145305.65603185, -516599.935106433)"
Cal-IBIS,3,1941,Santa Catalina,Amphibia,Batrachoseps,Batrachoseps major,33.35400313,-118.4398566,"Middle Ranch, Santa Catalina Is.",Cal-IBIS,Collection,-516599.93510643346,145305.65603185043,0,Santa Catalina,"c(145305.65603185, -516599.935106433)"
Cal-IBIS,3,1941,Santa Catalina,Amphibia,Batrachoseps,Batrachoseps major,33.35400313,-118.4398566,"Middle Ranch, Santa Catalina Is.",Cal-IBIS,Collection,-516599.93510643346,145305.65603185043,0,Santa Catalina,"c(145305.65603185, -516599.935106433)"
Cal-IBIS,2,1941,Santa Catalina,Amphibia,Batrachoseps,Batrachoseps major,33.43901922,-118.4997998,"The Isthmus, Santa Catalina Is.",Cal-IBIS,Collection,-507267.79397412855,139574.15092388954,0,Santa Catalina,"c(139574.15092389, -507267.793974129)"
Cal-IBIS,2,1941,Santa Catalina,Amphibia,Batrachoseps,Batrachoseps major,33.43901922,-118.4997998,"The Isthmus, Santa Catalina Is.",Cal-IBIS,Collection,-507267.79397412855,139574.15092388954,0,Santa Catalina,"c(139574.15092389, -507267.793974129)"
Cal-IBIS,2,1941,Santa Catalina,Amphibia,Batrachoseps,Batrachoseps major,33.43901922,-118.4997998,"The Isthmus, Santa Catalina Is.",Cal-IBIS,Collection,-507267.79397412855,139574.15092388954,0,Santa Catalina,"c(139574.15092389, -507267.793974129)"
Cal-IBIS,2,1941,Santa Catalina,Amphibia,Batrachoseps,Batrachoseps major,33.43901922,-118.4997998,"The Isthmus, Santa Catalina Is.",Cal-IBIS,Collection,-507267.79397412855,139574.15092388954,0,Santa Catalina,"c(139574.15092389, -507267.793974129)"
Cal-IBIS,2,1941,Santa Catalina,Amphibia,Batrachoseps,Batrachoseps major,33.43901922,-118.4997998,"The Isthmus, Santa Catalina Is.",Cal-IBIS,Collection,-507267.79397412855,139574.15092388954,0,Santa Catalina,"c(139574.15092389, -507267.793974129)"
Cal-IBIS,3,1941,Santa Catalina,Amphibia,Batrachoseps,Batrachoseps major,33.38303704,-118.4734697,"Little Harbor, Santa Catalina Is",Cal-IBIS,Collection,-513433.22623349214,142123.5240427835,NA,NA,"c(142123.524042784, -513433.226233492)"
Cal-IBIS,3,1941,Santa Catalina,Amphibia,Batrachoseps,Batrachoseps major,33.38303704,-118.4734697,"Little Harbor, Santa Catalina Is",Cal-IBIS,Collection,-513433.22623349214,142123.5240427835,NA,NA,"c(142123.524042784, -513433.226233492)"
Cal-IBIS,3,1941,Santa Catalina,Amphibia,Batrachoseps,Batrachoseps major,33.38303704,-118.4734697,"Little Harbor, Santa Catalina Is",Cal-IBIS,Collection,-513433.22623349214,142123.5240427835,NA,NA,"c(142123.524042784, -513433.226233492)"
Cal-IBIS,3,1941,Santa Catalina,Amphibia,Batrachoseps,Batrachoseps major,33.38303704,-118.4734697,"Little Harbor, Santa Catalina Is",Cal-IBIS,Collection,-513433.22623349214,142123.5240427835,NA,NA,"c(142123.524042784, -513433.226233492)"
Cal-IBIS,3,1941,Santa Catalina,Amphibia,Batrachoseps,Batrachoseps major,33.38303704,-118.4734697,"Little Harbor, Santa Catalina Is",Cal-IBIS,Collection,-513433.22623349214,142123.5240427835,NA,NA,"c(142123.524042784, -513433.226233492)"
Cal-IBIS,3,1941,Santa Catalina,Amphibia,Batrachoseps,Batrachoseps major,33.4004761,-118.390631,"Echo Lake, Santa Catalina Is.",Cal-IBIS,Collection,-511372.971862047,149802.4673947467,0,Santa Catalina,"c(149802.467394747, -511372.971862047)"
Cal-IBIS,3,1941,Santa Catalina,Amphibia,Batrachoseps,Batrachoseps major,33.4004761,-118.390631,"Echo Lake, Santa Catalina Is.",Cal-IBIS,Collection,-511372.971862047,149802.4673947467,0,Santa Catalina,"c(149802.467394747, -511372.971862047)"
Cal-IBIS,3,1941,Santa Catalina,Amphibia,Batrachoseps,Batrachoseps major,33.4004761,-118.390631,"Echo Lake, Santa Catalina Is.",Cal-IBIS,Collection,-511372.971862047,149802.4673947467,0,Santa Catalina,"c(149802.467394747, -511372.971862047)"
Cal-IBIS,3,1941,Santa Catalina,Amphibia,Batrachoseps,Batrachoseps major,33.3880544,-118.4005021,"Fire Control Tank, N. site Blackjack Peak, Santa Catalina Is.",Cal-IBIS,Collection,-512765.1778645436,148906.96566389175,0,Santa Catalina,"c(148906.965663892, -512765.177864544)"
Cal-IBIS,3,1941,Santa Catalina,Amphibia,Batrachoseps,Batrachoseps major,33.38980235,-118.4002701,"Ironwood Grove, N site Blackjack Peak, Santa Catalina Is.",Cal-IBIS,Collection,-512571.09511220735,148925.29292994752,0,Santa Catalina,"c(148925.292929948, -512571.095112207)"
Cal-IBIS,10,1941,Santa Catalina,Amphibia,Batrachoseps,Batrachoseps major,33.394843,-118.521347,"Whites Landing, Santa Catalina Island",Cal-IBIS,Collection,-512195.43697647564,137645.99498052438,NA,NA,"c(137645.994980524, -512195.436976476)"
Cal-IBIS,10,1941,Santa Catalina,Amphibia,Batrachoseps,Batrachoseps major,33.394843,-118.521347,"Whites Landing, Santa Catalina Island",Cal-IBIS,Collection,-512195.43697647564,137645.99498052438,NA,NA,"c(137645.994980524, -512195.436976476)"
Cal-IBIS,10,1941,Santa Catalina,Amphibia,Batrachoseps,Batrachoseps major,33.394843,-118.521347,"Whites Landing, Santa Catalina Island",Cal-IBIS,Collection,-512195.43697647564,137645.99498052438,NA,NA,"c(137645.994980524, -512195.436976476)"
Cal-IBIS,3,1941,Santa Catalina,Amphibia,Batrachoseps,Batrachoseps major,33.46302535,-118.5238316,"Howland's  Landing, Santa Catalina Is.",Cal-IBIS,Collection,-504642.1209905902,137297.054594394,0,Santa Catalina,"c(137297.054594394, -504642.12099059)"
Cal-IBIS,3,1941,Santa Catalina,Amphibia,Batrachoseps,Batrachoseps major,33.46895612,-118.5323739,"Johnson Landing, Santa Catalina Is.",Cal-IBIS,Collection,-503997.093485211,136492.43012559434,0,Santa Catalina,"c(136492.430125594, -503997.093485211)"
Cal-IBIS,3,1941,Santa Catalina,Amphibia,Batrachoseps,Batrachoseps major,33.46895612,-118.5323739,"Johnson Landing, Santa Catalina Is.",Cal-IBIS,Collection,-503997.093485211,136492.43012559434,0,Santa Catalina,"c(136492.430125594, -503997.093485211)"
Cal-IBIS,3,1941,Santa Catalina,Amphibia,Batrachoseps,Batrachoseps major,33.46895612,-118.5323739,"Johnson Landing, Santa Catalina Is.",Cal-IBIS,Collection,-503997.093485211,136492.43012559434,0,Santa Catalina,"c(136492.430125594, -503997.093485211)"
Cal-IBIS,2,1941,Santa Catalina,Amphibia,Batrachoseps,Batrachoseps major,33.46895612,-118.5323739,"Johnson Landing, Santa Catalina Is.",Cal-IBIS,Collection,-503997.093485211,136492.43012559434,0,Santa Catalina,"c(136492.430125594, -503997.093485211)"
Cal-IBIS,2,1941,Santa Catalina,Amphibia,Batrachoseps,Batrachoseps major,33.46895612,-118.5323739,"Johnson Landing, Santa Catalina Is.",Cal-IBIS,Collection,-503997.093485211,136492.43012559434,0,Santa Catalina,"c(136492.430125594, -503997.093485211)"
Cal-IBIS,2,1941,Santa Catalina,Amphibia,Batrachoseps,Batrachoseps major,33.46895612,-118.5323739,"Johnson Landing, Santa Catalina Is.",Cal-IBIS,Collection,-503997.093485211,136492.43012559434,0,Santa Catalina,"c(136492.430125594, -503997.093485211)"
Cal-IBIS,2,1941,Santa Catalina,Amphibia,Batrachoseps,Batrachoseps major,33.46895612,-118.5323739,"Johnson Landing, Santa Catalina Is.",Cal-IBIS,Collection,-503997.093485211,136492.43012559434,0,Santa Catalina,"c(136492.430125594, -503997.093485211)"
Cal-IBIS,2,1941,Santa Catalina,Amphibia,Batrachoseps,Batrachoseps major,33.46895612,-118.5323739,"Johnson Landing, Santa Catalina Is.",Cal-IBIS,Collection,-503997.093485211,136492.43012559434,0,Santa Catalina,"c(136492.430125594, -503997.093485211)"
Cal-IBIS,2,1941,Santa Catalina,Amphibia,Batrachoseps,Batrachoseps major,33.46895612,-118.5323739,"Johnson Landing, Santa Catalina Is.",Cal-IBIS,Collection,-503997.093485211,136492.43012559434,0,Santa Catalina,"c(136492.430125594, -503997.093485211)"
Cal-IBIS,2,1941,Santa Catalina,Amphibia,Batrachoseps,Batrachoseps major,33.46895612,-118.5323739,"Johnson Landing, Santa Catalina Is.",Cal-IBIS,Collection,-503997.093485211,136492.43012559434,0,Santa Catalina,"c(136492.430125594, -503997.093485211)"
Cal-IBIS,2,1941,Santa Catalina,Amphibia,Batrachoseps,Batrachoseps major,33.46895612,-118.5323739,"Johnson Landing, Santa Catalina Is.",Cal-IBIS,Collection,-503997.093485211,136492.43012559434,0,Santa Catalina,"c(136492.430125594, -503997.093485211)"
Cal-IBIS,2,1941,Santa Catalina,Amphibia,Batrachoseps,Batrachoseps major,33.46895612,-118.5323739,"Johnson Landing, Santa Catalina Is.",Cal-IBIS,Collection,-503997.093485211,136492.43012559434,0,Santa Catalina,"c(136492.430125594, -503997.093485211)"
Cal-IBIS,2,1941,Santa Catalina,Amphibia,Batrachoseps,Batrachoseps major,33.46895612,-118.5323739,"Johnson Landing, Santa Catalina Is.",Cal-IBIS,Collection,-503997.093485211,136492.43012559434,0,Santa Catalina,"c(136492.430125594, -503997.093485211)"
Cal-IBIS,2,1941,Santa Catalina,Amphibia,Batrachoseps,Batrachoseps major,33.46895612,-118.5323739,"Johnson Landing, Santa Catalina Is.",Cal-IBIS,Collection,-503997.093485211,136492.43012559434,0,Santa Catalina,"c(136492.430125594, -503997.093485211)"
Cal-IBIS,2,1941,Santa Catalina,Amphibia,Batrachoseps,Batrachoseps major,33.46895612,-118.5323739,"Johnson Landing, Santa Catalina Is.",Cal-IBIS,Collection,-503997.093485211,136492.43012559434,0,Santa Catalina,"c(136492.430125594, -503997.093485211)"
Cal-IBIS,2,1941,Santa Catalina,Amphibia,Batrachoseps,Batrachoseps major,33.46895612,-118.5323739,"Johnson Landing, Santa Catalina Is.",Cal-IBIS,Collection,-503997.093485211,136492.43012559434,0,Santa Catalina,"c(136492.430125594, -503997.093485211)"
Cal-IBIS,2,1941,Santa Catalina,Amphibia,Batrachoseps,Batrachoseps major,33.46895612,-118.5323739,"Johnson Landing, Santa Catalina Is.",Cal-IBIS,Collection,-503997.093485211,136492.43012559434,0,Santa Catalina,"c(136492.430125594, -503997.093485211)"
Cal-IBIS,2,1941,Santa Catalina,Amphibia,Batrachoseps,Batrachoseps major,33.46895612,-118.5323739,"Johnson Landing, Santa Catalina Is.",Cal-IBIS,Collection,-503997.093485211,136492.43012559434,0,Santa Catalina,"c(136492.430125594, -503997.093485211)"
Cal-IBIS,2,1941,Santa Catalina,Amphibia,Batrachoseps,Batrachoseps major,33.46895612,-118.5323739,"Johnson Landing, Santa Catalina Is.",Cal-IBIS,Collection,-503997.093485211,136492.43012559434,0,Santa Catalina,"c(136492.430125594, -503997.093485211)"
Cal-IBIS,2,1941,Santa Catalina,Amphibia,Batrachoseps,Batrachoseps major,33.46895612,-118.5323739,"Johnson Landing, Santa Catalina Is.",Cal-IBIS,Collection,-503997.093485211,136492.43012559434,0,Santa Catalina,"c(136492.430125594, -503997.093485211)"
Cal-IBIS,2,1941,Santa Catalina,Amphibia,Batrachoseps,Batrachoseps major,33.46895612,-118.5323739,"Johnson Landing, Santa Catalina Is.",Cal-IBIS,Collection,-503997.093485211,136492.43012559434,0,Santa Catalina,"c(136492.430125594, -503997.093485211)"
Cal-IBIS,2,1941,Santa Catalina,Amphibia,Batrachoseps,Batrachoseps major,33.46895612,-118.5323739,"Johnson Landing, Santa Catalina Is.",Cal-IBIS,Collection,-503997.093485211,136492.43012559434,0,Santa Catalina,"c(136492.430125594, -503997.093485211)"
Cal-IBIS,2,1941,Santa Catalina,Amphibia,Batrachoseps,Batrachoseps major,33.46895612,-118.5323739,"Johnson Landing, Santa Catalina Is.",Cal-IBIS,Collection,-503997.093485211,136492.43012559434,0,Santa Catalina,"c(136492.430125594, -503997.093485211)"
Cal-IBIS,2,1941,Santa Catalina,Amphibia,Batrachoseps,Batrachoseps major,33.46895612,-118.5323739,"Johnson Landing, Santa Catalina Is.",Cal-IBIS,Collection,-503997.093485211,136492.43012559434,0,Santa Catalina,"c(136492.430125594, -503997.093485211)"
Cal-IBIS,2,1941,Santa Catalina,Amphibia,Batrachoseps,Batrachoseps major,33.46895612,-118.5323739,"Johnson Landing, Santa Catalina Is.",Cal-IBIS,Collection,-503997.093485211,136492.43012559434,0,Santa Catalina,"c(136492.430125594, -503997.093485211)"
Cal-IBIS,2,1941,Santa Catalina,Amphibia,Batrachoseps,Batrachoseps major,33.46895612,-118.5323739,"Johnson Landing, Santa Catalina Is.",Cal-IBIS,Collection,-503997.093485211,136492.43012559434,0,Santa Catalina,"c(136492.430125594, -503997.093485211)"
Cal-IBIS,2,1941,Santa Catalina,Amphibia,Batrachoseps,Batrachoseps major,33.46895612,-118.5323739,"Johnson Landing, Santa Catalina Is.",Cal-IBIS,Collection,-503997.093485211,136492.43012559434,0,Santa Catalina,"c(136492.430125594, -503997.093485211)"
Cal-IBIS,2,1941,Santa Catalina,Amphibia,Batrachoseps,Batrachoseps major,33.46895612,-118.5323739,"Johnson Landing, Santa Catalina Is.",Cal-IBIS,Collection,-503997.093485211,136492.43012559434,0,Santa Catalina,"c(136492.430125594, -503997.093485211)"
Cal-IBIS,2,1941,Santa Catalina,Amphibia,Batrachoseps,Batrachoseps major,33.46895612,-118.5323739,"Johnson Landing, Santa Catalina Is.",Cal-IBIS,Collection,-503997.093485211,136492.43012559434,0,Santa Catalina,"c(136492.430125594, -503997.093485211)"
Cal-IBIS,2,1941,Santa Catalina,Amphibia,Batrachoseps,Batrachoseps major,33.46895612,-118.5323739,"Johnson Landing, Santa Catalina Is.",Cal-IBIS,Collection,-503997.093485211,136492.43012559434,0,Santa Catalina,"c(136492.430125594, -503997.093485211)"
Cal-IBIS,3,1941,Santa Catalina,Amphibia,Batrachoseps,Batrachoseps major,33.35400313,-118.4398566,"Middle Ranch, Santa Catalina Is.",Cal-IBIS,Collection,-516599.93510643346,145305.65603185043,0,Santa Catalina,"c(145305.65603185, -516599.935106433)"
Cal-IBIS,3,1941,Santa Catalina,Amphibia,Batrachoseps,Batrachoseps major,33.35400313,-118.4398566,"Middle Ranch, Santa Catalina Is.",Cal-IBIS,Collection,-516599.93510643346,145305.65603185043,0,Santa Catalina,"c(145305.65603185, -516599.935106433)"
Cal-IBIS,3,1941,Santa Catalina,Amphibia,Batrachoseps,Batrachoseps major,33.35400313,-118.4398566,"Middle Ranch, Santa Catalina Is.",Cal-IBIS,Collection,-516599.93510643346,145305.65603185043,0,Santa Catalina,"c(145305.65603185, -516599.935106433)"
Cal-IBIS,3,1941,Santa Catalina,Amphibia,Batrachoseps,Batrachoseps major,33.35400313,-118.4398566,"Middle Ranch, Santa Catalina Is.",Cal-IBIS,Collection,-516599.93510643346,145305.65603185043,0,Santa Catalina,"c(145305.65603185, -516599.935106433)"
Cal-IBIS,3,1941,Santa Catalina,Amphibia,Batrachoseps,Batrachoseps major,33.35400313,-118.4398566,"Middle Ranch, Santa Catalina Is.",Cal-IBIS,Collection,-516599.93510643346,145305.65603185043,0,Santa Catalina,"c(145305.65603185, -516599.935106433)"
Cal-IBIS,3,1941,Santa Catalina,Amphibia,Batrachoseps,Batrachoseps major,33.35400313,-118.4398566,"Middle Ranch, Santa Catalina Is.",Cal-IBIS,Collection,-516599.93510643346,145305.65603185043,0,Santa Catalina,"c(145305.65603185, -516599.935106433)"
Cal-IBIS,3,1941,Santa Catalina,Amphibia,Batrachoseps,Batrachoseps major,33.35400313,-118.4398566,"Middle Ranch, Santa Catalina Is.",Cal-IBIS,Collection,-516599.93510643346,145305.65603185043,0,Santa Catalina,"c(145305.65603185, -516599.935106433)"
Cal-IBIS,3,1941,Santa Catalina,Amphibia,Batrachoseps,Batrachoseps major,33.35400313,-118.4398566,"Middle Ranch, Santa Catalina Is.",Cal-IBIS,Collection,-516599.93510643346,145305.65603185043,0,Santa Catalina,"c(145305.65603185, -516599.935106433)"
Cal-IBIS,3,1941,Santa Catalina,Amphibia,Batrachoseps,Batrachoseps major,33.35400313,-118.4398566,"Middle Ranch, Santa Catalina Is.",Cal-IBIS,Collection,-516599.93510643346,145305.65603185043,0,Santa Catalina,"c(145305.65603185, -516599.935106433)"
Cal-IBIS,3,1941,Santa Catalina,Amphibia,Batrachoseps,Batrachoseps major,33.35400313,-118.4398566,"Middle Ranch, Santa Catalina Is.",Cal-IBIS,Collection,-516599.93510643346,145305.65603185043,0,Santa Catalina,"c(145305.65603185, -516599.935106433)"
Cal-IBIS,3,1941,Santa Catalina,Amphibia,Batrachoseps,Batrachoseps major,33.35400313,-118.4398566,"Middle Ranch, Santa Catalina Is.",Cal-IBIS,Collection,-516599.93510643346,145305.65603185043,0,Santa Catalina,"c(145305.65603185, -516599.935106433)"
Cal-IBIS,4,1941,Santa Catalina,Amphibia,Batrachoseps,Batrachoseps major,33.389217,-118.375167,"Whites Cove, ca 0.25-0.5 mi inland from uprooted oak stump",Cal-IBIS,Collection,-512596.2255606847,151263.12636201156,0,Santa Catalina,"c(151263.126362012, -512596.225560685)"
Cal-IBIS,1,1942,Santa Catalina,Amphibia,Batrachoseps,Batrachoseps major,33.385833,-118.429722,NA,Cal-IBIS,Collection,-513056.841284079,146191.03683760166,0,Santa Catalina,"c(146191.036837602, -513056.841284079)"
Cal-IBIS,1,1942,Santa Catalina,Amphibia,Batrachoseps,Batrachoseps major,33.385833,-118.429722,NA,Cal-IBIS,Collection,-513056.841284079,146191.03683760166,0,Santa Catalina,"c(146191.036837602, -513056.841284079)"
Cal-IBIS,1,1942,Santa Catalina,Amphibia,Batrachoseps,Batrachoseps major,33.385833,-118.429722,NA,Cal-IBIS,Collection,-513056.841284079,146191.03683760166,0,Santa Catalina,"c(146191.036837602, -513056.841284079)"
Cal-IBIS,1,1942,Santa Catalina,Amphibia,Batrachoseps,Batrachoseps major,33.385833,-118.429722,NA,Cal-IBIS,Collection,-513056.841284079,146191.03683760166,0,Santa Catalina,"c(146191.036837602, -513056.841284079)"
Cal-IBIS,1,1942,Santa Catalina,Amphibia,Batrachoseps,Batrachoseps major,33.385833,-118.429722,NA,Cal-IBIS,Collection,-513056.841284079,146191.03683760166,0,Santa Catalina,"c(146191.036837602, -513056.841284079)"
Cal-IBIS,1,1942,Santa Catalina,Amphibia,Batrachoseps,Batrachoseps major,33.385833,-118.429722,NA,Cal-IBIS,Collection,-513056.841284079,146191.03683760166,0,Santa Catalina,"c(146191.036837602, -513056.841284079)"
Cal-IBIS,1,1942,Santa Catalina,Amphibia,Batrachoseps,Batrachoseps major,33.385833,-118.429722,NA,Cal-IBIS,Collection,-513056.841284079,146191.03683760166,0,Santa Catalina,"c(146191.036837602, -513056.841284079)"
Cal-IBIS,1,1942,Santa Catalina,Amphibia,Batrachoseps,Batrachoseps major,33.385833,-118.429722,NA,Cal-IBIS,Collection,-513056.841284079,146191.03683760166,0,Santa Catalina,"c(146191.036837602, -513056.841284079)"
Cal-IBIS,1,1942,Santa Catalina,Amphibia,Batrachoseps,Batrachoseps major,33.385833,-118.429722,NA,Cal-IBIS,Collection,-513056.841284079,146191.03683760166,0,Santa Catalina,"c(146191.036837602, -513056.841284079)"
Cal-IBIS,1,1942,Santa Catalina,Amphibia,Batrachoseps,Batrachoseps major,33.385833,-118.429722,NA,Cal-IBIS,Collection,-513056.841284079,146191.03683760166,0,Santa Catalina,"c(146191.036837602, -513056.841284079)"
Cal-IBIS,1,1942,Santa Catalina,Amphibia,Batrachoseps,Batrachoseps major,33.385833,-118.429722,NA,Cal-IBIS,Collection,-513056.841284079,146191.03683760166,0,Santa Catalina,"c(146191.036837602, -513056.841284079)"
Cal-IBIS,1,1942,Santa Catalina,Amphibia,Batrachoseps,Batrachoseps major,33.385833,-118.429722,NA,Cal-IBIS,Collection,-513056.841284079,146191.03683760166,0,Santa Catalina,"c(146191.036837602, -513056.841284079)"
Cal-IBIS,4,1941,Santa Catalina,Amphibia,Batrachoseps,Batrachoseps major,33.385833,-118.429722,NA,Cal-IBIS,Collection,-513056.841284079,146191.03683760166,0,Santa Catalina,"c(146191.036837602, -513056.841284079)"
Cal-IBIS,4,1941,Santa Catalina,Amphibia,Batrachoseps,Batrachoseps major,33.385833,-118.429722,NA,Cal-IBIS,Collection,-513056.841284079,146191.03683760166,0,Santa Catalina,"c(146191.036837602, -513056.841284079)"
Cal-IBIS,4,1941,Santa Catalina,Amphibia,Batrachoseps,Batrachoseps major,33.385833,-118.429722,NA,Cal-IBIS,Collection,-513056.841284079,146191.03683760166,0,Santa Catalina,"c(146191.036837602, -513056.841284079)"
Cal-IBIS,4,1941,Santa Catalina,Amphibia,Batrachoseps,Batrachoseps major,33.385833,-118.429722,NA,Cal-IBIS,Collection,-513056.841284079,146191.03683760166,0,Santa Catalina,"c(146191.036837602, -513056.841284079)"
Cal-IBIS,4,1941,Santa Catalina,Amphibia,Batrachoseps,Batrachoseps major,33.385833,-118.429722,NA,Cal-IBIS,Collection,-513056.841284079,146191.03683760166,0,Santa Catalina,"c(146191.036837602, -513056.841284079)"
Cal-IBIS,4,1941,Santa Catalina,Amphibia,Batrachoseps,Batrachoseps major,33.385833,-118.429722,NA,Cal-IBIS,Collection,-513056.841284079,146191.03683760166,0,Santa Catalina,"c(146191.036837602, -513056.841284079)"
Cal-IBIS,4,1941,Santa Catalina,Amphibia,Batrachoseps,Batrachoseps major,33.385833,-118.429722,NA,Cal-IBIS,Collection,-513056.841284079,146191.03683760166,0,Santa Catalina,"c(146191.036837602, -513056.841284079)"
Cal-IBIS,4,1941,Santa Catalina,Amphibia,Batrachoseps,Batrachoseps major,33.385833,-118.429722,NA,Cal-IBIS,Collection,-513056.841284079,146191.03683760166,0,Santa Catalina,"c(146191.036837602, -513056.841284079)"
Cal-IBIS,4,1941,Santa Catalina,Amphibia,Batrachoseps,Batrachoseps major,33.385833,-118.429722,NA,Cal-IBIS,Collection,-513056.841284079,146191.03683760166,0,Santa Catalina,"c(146191.036837602, -513056.841284079)"
Cal-IBIS,4,1941,Santa Catalina,Amphibia,Batrachoseps,Batrachoseps major,33.385833,-118.429722,NA,Cal-IBIS,Collection,-513056.841284079,146191.03683760166,0,Santa Catalina,"c(146191.036837602, -513056.841284079)"
Cal-IBIS,4,1941,Santa Catalina,Amphibia,Batrachoseps,Batrachoseps major,33.385833,-118.429722,NA,Cal-IBIS,Collection,-513056.841284079,146191.03683760166,0,Santa Catalina,"c(146191.036837602, -513056.841284079)"
Cal-IBIS,4,1941,Santa Catalina,Amphibia,Batrachoseps,Batrachoseps major,33.385833,-118.429722,NA,Cal-IBIS,Collection,-513056.841284079,146191.03683760166,0,Santa Catalina,"c(146191.036837602, -513056.841284079)"
