source,id,month,year,observed_o,observed_1,time_obser,time_zone,user_id,user_login,created_at,updated_at,quality_gr,license,url,image_url,sound_url,tag_list,descriptio,num_identi,num_iden_1,captive_cu,oauth_appl,island,place_gues,latitude,longitude,positional,public_pos,geoprivacy,taxon_geop,coordinate,positionin,position_1,species_gu,scientific,acceptedName,common_nam,iconic_tax,taxon_id,acceptedGenus,epithet
iNaturalist,12177985,5,2018,2018-05-05 1:09:29 PM MST,5/5/18,2018-05-05 19:09:29 UTC,Mountain Time (US & Canada),392423,bjdion,2018-05-05 23:39:40 UTC,2018-09-27 02:27:32 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/12177985,https://inaturalist-open-data.s3.amazonaws.com/photos/17485435/medium.jpeg?1525563584, , ,On edge of Middle Ranch (Thompson's) Reservoir,1,0,FALSE,2,Santa Catalina,"Avalon, CA 90704, USA",33.35455517,-118.4443002,33,33, , ,FALSE,gps,gps,American Bullfrog,Lithobates catesbeianus,Lithobates catesbeianus,American Bullfrog,Amphibia,65979,Lithobates,catesbeianus
iNaturalist,13849429,6,2018,2018-06-27 6:02:53 PM PDT,6/27/18,2018-06-28 01:02:53 UTC,Pacific Time (US & Canada),392423,bjdion,2018-06-28 02:37:08 UTC,2018-09-27 02:27:40 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/13849429,https://inaturalist-open-data.s3.amazonaws.com/photos/20440137/medium.jpeg?1530153434, , , ,3,0,FALSE,2,Santa Catalina,"Los Angeles County, US-CA, US",33.35368705,-118.4395757,9,9, , ,FALSE, , ,American Bullfrog,Lithobates catesbeianus,Lithobates catesbeianus,American Bullfrog,Amphibia,65979,Lithobates,catesbeianus
iNaturalist,22213285,4,2019,2019-04-07 1:35:26 PM PDT,4/7/19,2019-04-07 20:35:26 UTC,Pacific Time (US & Canada),86100,naturenate,2019-04-08 22:31:58 UTC,2019-05-16 03:33:41 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/22213285,https://static.inaturalist.org/photos/34395389/medium.jpeg?1554762720, , ,3 present in background.  Seen again an hour later.,1,0,FALSE,2,Santa Catalina,"Middle Ranch Rd, Avalon, CA 90704, USA",33.35206223,-118.4319,0,0, ,open,FALSE,gps,gps,American Bullfrog,Lithobates catesbeianus,Lithobates catesbeianus,American Bullfrog,Amphibia,65979,Lithobates,catesbeianus
iNaturalist,38280901,4,1985,4/1/85,4/1/85, ,Pacific Time (US & Canada),14811,snakeinmypocket,2020-02-04 01:44:55 UTC,2020-02-04 01:47:57 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/38280901,https://inaturalist-open-data.s3.amazonaws.com/photos/60814208/medium.jpg?1580778077, , , ,0,0,FALSE,0,Santa Cruz,"Santa Barbara County, CA, USA",33.99739444,-119.7253873,31,31, , ,FALSE, , ,Baja California Tree Frog,Pseudacris hypochondriaca,Pseudacris regilla,Baja California Tree Frog,Amphibia,120719,Pseudacris,regilla
iNaturalist,866347,4,2010,4/4/10,4/4/10, ,Pacific Time (US & Canada),50494,rdm24,2014-09-07 20:52:56 UTC,2015-07-03 20:03:00 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/866347,https://static.inaturalist.org/photos/1099046/medium.jpg?1444394613, , ,"Tadpoles on Catalina Island.

Probably P. hypochondriaca",2,0,FALSE,0,Santa Catalina,"avalon, ca",33.335505,-118.341789,1836,1836, , ,FALSE, , ,Baja California Treefrog,Pseudacris hypochondriaca,Pseudacris regilla,Baja California Tree Frog,Amphibia,120719,Pseudacris,regilla
iNaturalist,1963279,9,2012,9/21/12 14:35,9/21/12,2012-09-21 21:35:05 UTC,Pacific Time (US & Canada),114044,feathersandflora,2015-09-19 22:37:38 UTC,2018-03-04 16:38:19 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1963279,https://static.inaturalist.org/photos/2405509/medium.jpg?1444666913, , , ,1,0,FALSE,0,Santa Cruz,Santa Cruz Island Reserve,33.999012,-119.715363,440,440, , ,FALSE, , ,Baja California Treefrog,Pseudacris hypochondriaca,Pseudacris regilla,Baja California Tree Frog,Amphibia,120719,Pseudacris,regilla
iNaturalist,1039217,10,2014,10/21/14 15:55,10/21/14,2014-10-21 23:55:48 UTC,Alaska,36578,aegolius,2014-10-26 23:59:18 UTC,2015-11-12 02:34:19 UTC,research,CC-BY-NC-SA,http://www.inaturalist.org/observations/1039217,https://inaturalist-open-data.s3.amazonaws.com/photos/1303249/medium.JPG?1414367964, , , ,2,0,FALSE,0,Santa Cruz,santa cruz island,33.964274,-119.755332,54,54, , ,FALSE, , ,Baja California treefrog,Pseudacris hypochondriaca,Pseudacris regilla,Baja California Tree Frog,Amphibia,120719,Pseudacris,regilla
iNaturalist,1267850,2,2015,2/21/15,2/21/15, ,Pacific Time (US & Canada),27743,jaykeller,2015-03-03 04:03:02 UTC,2016-06-02 03:48:23 UTC,research, ,http://www.inaturalist.org/observations/1267850,https://static.inaturalist.org/photos/1591248/medium.jpg?1444332800, , ,"Access the audio by clicking on the below link:
https://www.flickr.com/photos/71649753@N07/16493590327/",2,0,FALSE,0,Santa Cruz,"Prisoners Harbor, Santa Cruz Island, CA",34.019372,-119.684243,135,135, , ,FALSE, ,manual,Baja California Treefrog (Video/Audio),Pseudacris hypochondriaca,Pseudacris regilla,Baja California Tree Frog,Amphibia,120719,Pseudacris,regilla
iNaturalist,1805002,7,2015,7/22/15 12:17,7/22/15,2015-07-22 19:17:06 UTC,Pacific Time (US & Canada),1,kueda,2015-07-26 23:14:56 UTC,2019-05-04 06:19:47 UTC,research,CC0,http://www.inaturalist.org/observations/1805002,https://inaturalist-open-data.s3.amazonaws.com/photos/2187038/medium.jpg?1437952523, ,"Pseudacris, Pseudacris hypochondriaca", ,2,0,FALSE,0,Santa Cruz,"Santa Cruz Island Reserve, Channel Islands, Channel Islands National Park, Santa Barbara, UC Natural Reserve System, California, United States",34.00854833,-119.7466017,0,28874, , ,FALSE, , ,Pseudacris hypochondriaca,Pseudacris hypochondriaca,Pseudacris regilla,Baja California Tree Frog,Amphibia,120719,Pseudacris,regilla
iNaturalist,2867100,3,2016,3/23/16 16:42,3/23/16,2016-03-23 23:42:53 UTC,Pacific Time (US & Canada),173183,serpophaga,2016-04-02 17:20:08 UTC,2016-10-13 02:30:06 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2867100,https://inaturalist-open-data.s3.amazonaws.com/photos/3273494/medium.jpg?1459617610, , ,"In pool in Canada de la Siesta, above La Cascada",1,0,FALSE,0,Santa Cruz,Santa Cruz Island,34.009376,-119.746943,82,82, , ,FALSE, , ,Baja California Treefrog,Pseudacris hypochondriaca,Pseudacris regilla,Baja California Tree Frog,Amphibia,120719,Pseudacris,regilla
iNaturalist,3219362,5,2016,5/6/16 22:08,5/6/16,2016-05-07 05:08:24 UTC,Pacific Time (US & Canada),4918,faerthen,2016-05-20 03:50:41 UTC,2016-05-23 17:07:07 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/3219362,https://inaturalist-open-data.s3.amazonaws.com/photos/3727529/medium.jpg?1463716243, , , ,3,0,FALSE,0,Santa Rosa,Santa Rosa Island,34.009696,-120.093956,469,469, , ,FALSE, , ,Baja California Treefrog,Pseudacris hypochondriaca,Pseudacris regilla,Baja California Tree Frog,Amphibia,120719,Pseudacris,regilla
iNaturalist,5578596,4,2017,4/1/17 7:25,4/1/17,2017-04-01 14:25:00 UTC,Arizona,107253,michaelkauffmann,2017-04-05 14:27:55 UTC,2017-04-05 21:26:11 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/5578596, ,https://static.inaturalist.org/sounds/10503.m4a?1502925221, , ,2,0,FALSE,0,Santa Rosa,"Santa Barbara County, CA, USA",33.99304602,-120.0404835,31,31, , ,FALSE, , ,Baja California Treefrog,Pseudacris hypochondriaca,Pseudacris regilla,Baja California Tree Frog,Amphibia,120719,Pseudacris,regilla
iNaturalist,16536521,8,2018,8/29/18,8/29/18, ,Pacific Time (US & Canada),772899,ljbrenner,2018-09-14 22:56:33 UTC,2018-09-17 23:47:19 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/16536521,https://inaturalist-open-data.s3.amazonaws.com/photos/24896099/medium.jpeg?1536965649, , ,Inside abandoned mine adit at USC Wrigley,1,0,FALSE,0,Santa Catalina,"Santa Catalina Island, CA, USA",33.44429045,-118.480901,2,2, , ,FALSE, , ,Baja California Tree Frog,Pseudacris hypochondriaca,Pseudacris regilla,Baja California Tree Frog,Amphibia,120719,Pseudacris,regilla
iNaturalist,54648371,10,2007,2007/10/07 1:43 PM CDT,10/7/07,2007-10-07 18:43:00 UTC,Central Time (US & Canada),19563,henicorhina,2020-07-28 17:11:40 UTC,2020-07-28 19:49:05 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/54648371,https://inaturalist-open-data.s3.amazonaws.com/photos/86966180/medium.jpeg?1595956048, , , ,3,0,FALSE,0,Santa Cruz,"Christy's, Santa Barbara County, CA, USA",34.02219736,-119.8699514,61,61, , ,FALSE, , ,Baja California Tree Frog,Pseudacris hypochondriaca,Pseudacris regilla,Baja California Tree Frog,Amphibia,120719,Pseudacris,regilla
iNaturalist,50565279,6,2008,2008/06/06 1:50 PM CDT,6/6/08,2008-06-06 18:50:00 UTC,Central Time (US & Canada),19563,henicorhina,2020-06-22 16:34:03 UTC,2020-06-22 20:31:04 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/50565279,https://inaturalist-open-data.s3.amazonaws.com/photos/80291518/medium.jpeg?1592843304, , , ,1,0,FALSE,0,Santa Cruz,"Coches Prietos Canyon, Santa Barbara County, CA, USA",33.97311118,-119.709928,122,122, , ,FALSE, , ,Baja California Tree Frog,Pseudacris hypochondriaca,Pseudacris regilla,Baja California Tree Frog,Amphibia,120719,Pseudacris,regilla
iNaturalist,50565278,6,2008,2008/06/06 12:53 PM CDT,6/6/08,2008-06-06 17:53:00 UTC,Central Time (US & Canada),19563,henicorhina,2020-06-22 16:34:03 UTC,2020-06-22 20:31:10 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/50565278,https://inaturalist-open-data.s3.amazonaws.com/photos/80291479/medium.jpeg?1592843294, , , ,1,0,FALSE,0,Santa Cruz,"Coches Prietos Canyon, Santa Barbara County, CA, USA",33.97311118,-119.709928,122,122, , ,FALSE, , ,Baja California Tree Frog,Pseudacris hypochondriaca,Pseudacris regilla,Baja California Tree Frog,Amphibia,120719,Pseudacris,regilla
iNaturalist,42147309,7,2014,2014/07/03 1:39 PM EDT,7/3/14,2014-07-03 17:39:00 UTC,Eastern Time (US & Canada),1131087,jessebugz,2020-04-14 06:57:38 UTC,2020-04-14 20:03:44 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/42147309,https://inaturalist-open-data.s3.amazonaws.com/photos/66904725/medium.jpeg?1586847407, , , ,2,0,FALSE,0,Santa Cruz,"Santa Barbara County, CA, USA",34.02186667,-119.8697889,0,0, , ,FALSE, , ,Baja California Tree Frog,Pseudacris hypochondriaca,Pseudacris regilla,Baja California Tree Frog,Amphibia,120719,Pseudacris,regilla
iNaturalist,12803059,3,2015,2015/03/25 5:46 PM EDT,3/25/15,2015-03-25 21:46:00 UTC,Eastern Time (US & Canada),975206,micahfreedman,2018-05-25 17:16:03 UTC,2018-05-25 21:12:58 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/12803059,https://inaturalist-open-data.s3.amazonaws.com/photos/18564308/medium.jpeg?1527268523, , , ,2,0,FALSE,0,Santa Cruz,"Santa Barbara County, CA, USA",33.98009342,-119.770546,2000,2000, , ,FALSE, , ,Baja California Tree Frog,Pseudacris hypochondriaca,Pseudacris regilla,Baja California Tree Frog,Amphibia,120719,Pseudacris,regilla
iNaturalist,1254009,2,2015,2015-02-23T09:59:45-08:00,2/23/15,2015-02-23 17:59:45 UTC,Pacific Time (US & Canada),10285,finatic,2015-02-23 18:00:43 UTC,2015-10-05 21:58:35 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1254009, ,https://static.inaturalist.org/sounds/2284.mp3?1502827186, ,"Santa Barbara County, California, US
February 21, 20115",2,0,FALSE,0,Santa Cruz,Santa Cruz Island--Prisoners Cove,34.018866,-119.683553,280,280, , ,FALSE, ,manual,Baja California treefrog,Pseudacris hypochondriaca,Pseudacris regilla,Baja California Tree Frog,Amphibia,120719,Pseudacris,regilla
iNaturalist,6311580,11,2016,2016/11/17 12:11 PM EST,11/17/16,2016-11-17 17:11:00 UTC,Eastern Time (US & Canada),2061,kgarner,2017-05-22 00:58:05 UTC,2017-12-27 17:45:14 UTC,research, ,https://www.inaturalist.org/observations/6311580,https://static.inaturalist.org/photos/7947034/medium.jpeg?1495414679, , , ,1,0,FALSE,0,Santa Rosa,"Santa Barbara County, CA, USA",34.0172,-120.0989083,0,0, , ,FALSE, , ,Baja California Treefrog,Pseudacris hypochondriaca,Pseudacris regilla,Baja California Tree Frog,Amphibia,120719,Pseudacris,regilla
iNaturalist,3781057,7,2016,2016-07-31 4:44:38 PM PDT,7/31/16,2016-07-31 23:44:38 UTC,Pacific Time (US & Canada),133206,jbradbury,2016-08-01 03:45:53 UTC,2016-08-04 21:59:53 UTC,research,CC-BY,http://www.inaturalist.org/observations/3781057,https://inaturalist-open-data.s3.amazonaws.com/photos/4412407/medium.jpeg?1470060120, , , ,1,0,FALSE,2,Santa Rosa,"Channel Islands National Park, Channel Islands, Santa Barbara County, US-CA, US",34.0172172,-120.0988411,3,3, , ,FALSE, , ,Baja California Treefrog,Pseudacris hypochondriaca,Pseudacris regilla,Baja California Tree Frog,Amphibia,120719,Pseudacris,regilla
iNaturalist,3781058,7,2016,2016-07-31 4:51:54 PM PDT,7/31/16,2016-07-31 23:51:54 UTC,Pacific Time (US & Canada),133206,jbradbury,2016-08-01 03:45:57 UTC,2016-08-04 21:59:51 UTC,research,CC-BY,http://www.inaturalist.org/observations/3781058,https://inaturalist-open-data.s3.amazonaws.com/photos/4412408/medium.jpeg?1470060145, , , ,1,0,FALSE,2,Santa Rosa,"Channel Islands National Park, Channel Islands, Santa Barbara County, US-CA, US",34.01718833,-120.0988685,3,3, , ,FALSE, , ,Baja California Treefrog,Pseudacris hypochondriaca,Pseudacris regilla,Baja California Tree Frog,Amphibia,120719,Pseudacris,regilla
iNaturalist,3781059,7,2016,2016-07-31 4:52:42 PM PDT,7/31/16,2016-07-31 23:52:42 UTC,Pacific Time (US & Canada),133206,jbradbury,2016-08-01 03:46:01 UTC,2016-08-04 21:59:47 UTC,research,CC-BY,http://www.inaturalist.org/observations/3781059,https://inaturalist-open-data.s3.amazonaws.com/photos/4412409/medium.jpeg?1470060162, , , ,1,0,FALSE,2,Santa Rosa,"Channel Islands National Park, Channel Islands, Santa Barbara County, US-CA, US",34.0171905,-120.0988721,3,3, , ,FALSE, , ,Baja California Treefrog,Pseudacris hypochondriaca,Pseudacris regilla,Baja California Tree Frog,Amphibia,120719,Pseudacris,regilla
iNaturalist,3781060,7,2016,2016-07-31 4:54:28 PM PDT,7/31/16,2016-07-31 23:54:28 UTC,Pacific Time (US & Canada),133206,jbradbury,2016-08-01 03:46:11 UTC,2016-08-04 21:59:44 UTC,research,CC-BY,http://www.inaturalist.org/observations/3781060,https://inaturalist-open-data.s3.amazonaws.com/photos/4412410/medium.jpeg?1470060185, , , ,1,0,FALSE,2,Santa Rosa,"Channel Islands National Park, Channel Islands, Santa Barbara County, US-CA, US",34.01720251,-120.0988571,3,3, , ,FALSE, , ,Baja California Treefrog,Pseudacris hypochondriaca,Pseudacris regilla,Baja California Tree Frog,Amphibia,120719,Pseudacris,regilla
iNaturalist,3781061,7,2016,2016-07-31 4:58:13 PM PDT,7/31/16,2016-07-31 23:58:13 UTC,Pacific Time (US & Canada),133206,jbradbury,2016-08-01 03:46:16 UTC,2016-08-04 21:59:41 UTC,research,CC-BY,http://www.inaturalist.org/observations/3781061,https://inaturalist-open-data.s3.amazonaws.com/photos/4412411/medium.jpeg?1470060201, , , ,1,0,FALSE,2,Santa Rosa,"Channel Islands National Park, Channel Islands, Santa Barbara County, US-CA, US",34.01776907,-120.0984369,4,4, , ,FALSE, , ,Baja California Treefrog,Pseudacris hypochondriaca,Pseudacris regilla,Baja California Tree Frog,Amphibia,120719,Pseudacris,regilla
iNaturalist,3781062,7,2016,2016-07-31 5:01:34 PM PDT,7/31/16,2016-08-01 00:01:34 UTC,Pacific Time (US & Canada),133206,jbradbury,2016-08-01 03:46:20 UTC,2016-08-04 21:59:35 UTC,research,CC-BY,http://www.inaturalist.org/observations/3781062,https://inaturalist-open-data.s3.amazonaws.com/photos/4412413/medium.jpeg?1470060218, , , ,1,0,FALSE,2,Santa Rosa,"Channel Islands National Park, Channel Islands, Santa Barbara County, US-CA, US",34.01788154,-120.0983902,4,4, , ,FALSE, , ,Baja California Treefrog,Pseudacris hypochondriaca,Pseudacris regilla,Baja California Tree Frog,Amphibia,120719,Pseudacris,regilla
iNaturalist,3781064,7,2016,2016-07-31 5:02:37 PM PDT,7/31/16,2016-08-01 00:02:37 UTC,Pacific Time (US & Canada),133206,jbradbury,2016-08-01 03:46:29 UTC,2016-08-07 06:14:13 UTC,research,CC-BY,http://www.inaturalist.org/observations/3781064,https://inaturalist-open-data.s3.amazonaws.com/photos/4412416/medium.jpeg?1470060235, , , ,1,0,FALSE,2,Santa Rosa,"Channel Islands National Park, Channel Islands, Santa Barbara County, US-CA, US",34.01787391,-120.0983714,3,3, , ,FALSE, , ,Baja California Treefrog,Pseudacris hypochondriaca,Pseudacris regilla,Baja California Tree Frog,Amphibia,120719,Pseudacris,regilla
iNaturalist,3781065,7,2016,2016-07-31 5:03:19 PM PDT,7/31/16,2016-08-01 00:03:19 UTC,Pacific Time (US & Canada),133206,jbradbury,2016-08-01 03:46:36 UTC,2016-08-02 03:28:19 UTC,research,CC-BY,http://www.inaturalist.org/observations/3781065,https://inaturalist-open-data.s3.amazonaws.com/photos/4412417/medium.jpeg?1470060252, , , ,1,0,FALSE,2,Santa Rosa,"Channel Islands National Park, Channel Islands, Santa Barbara County, US-CA, US",34.01787308,-120.0983498,3,3, , ,FALSE, , ,Baja California Treefrog,Pseudacris hypochondriaca,Pseudacris regilla,Baja California Tree Frog,Amphibia,120719,Pseudacris,regilla
iNaturalist,5424145,3,2017,2017/03/21 11:56 AM EDT,3/21/17,2017-03-21 15:56:00 UTC,Eastern Time (US & Canada),8917,michiko,2017-03-22 06:25:42 UTC,2017-03-23 21:29:00 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/5424145,https://inaturalist-open-data.s3.amazonaws.com/photos/6670320/medium.jpg?1490163933, , , ,3,1,FALSE,0,Santa Cruz,"Santa Barbara County, CA, USA",34.01880247,-119.6808881,0,0, , ,FALSE, , ,Baja California Treefrog,Pseudacris hypochondriaca,Pseudacris regilla,Baja California Tree Frog,Amphibia,120719,Pseudacris,regilla
iNaturalist,6306170,5,2017,2017/05/20 10:46 AM PDT,5/20/17,2017-05-20 17:46:00 UTC,Pacific Time (US & Canada),147487,ryanandrews,2017-05-21 19:07:17 UTC,2017-07-05 04:00:12 UTC,research, ,https://www.inaturalist.org/observations/6306170,https://static.inaturalist.org/photos/7938140/medium.jpg?1495391752, , , ,1,0,FALSE,0,Santa Cruz,"Santa Barbara County, CA, USA",34.01781036,-119.6824126,2,2, , ,FALSE, , ,Baja California Treefrog,Pseudacris hypochondriaca,Pseudacris regilla,Baja California Tree Frog,Amphibia,120719,Pseudacris,regilla
iNaturalist,6364849,5,2017,2017/05/20 11:35 AM PDT,5/20/17,2017-05-20 18:35:00 UTC,Pacific Time (US & Canada),317669,alex_bairstow,2017-05-26 03:32:47 UTC,2017-07-04 06:08:11 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/6364849,https://inaturalist-open-data.s3.amazonaws.com/photos/8027135/medium.jpeg?1495763059, , , ,1,0,FALSE,0,Santa Cruz,"Santa Barbara County, CA, USA",34.01780925,-119.6825199,4,4, , ,FALSE, , ,Baja California Treefrog,Pseudacris hypochondriaca,Pseudacris regilla,Baja California Tree Frog,Amphibia,120719,Pseudacris,regilla
iNaturalist,68093188,6,2017,2017/06/16 12:33 PM HST,6/16/17,2017-06-16 22:33:00 UTC,Hawaii,1885728,marivillasol,2021-01-15 06:18:52 UTC,2021-01-17 03:23:05 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/68093188,https://inaturalist-open-data.s3.amazonaws.com/photos/110173086/medium.jpeg?1610691319, , ,lobo canyon,2,0,FALSE,0,Santa Rosa,"Channel Islands National Park, Channel Islands, Santa Barbara County, US-CA, US",34.01383141,-120.0946933,354,354, , ,FALSE, , ,Baja California Tree Frog,Pseudacris hypochondriaca,Pseudacris regilla,Baja California Tree Frog,Amphibia,120719,Pseudacris,regilla
iNaturalist,9328845,6,2017,2017/06/16 2:37 PM PDT,6/16/17,2017-06-16 21:37:00 UTC,Pacific Time (US & Canada),108876,wyattherp,2018-01-01 03:56:58 UTC,2018-01-01 07:10:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/9328845,https://inaturalist-open-data.s3.amazonaws.com/photos/12653448/medium.jpeg?1514776562, , , ,1,0,FALSE,0,Santa Cruz,"Santa Barbara County, CA, USA",34.01941375,-119.682532,4,4, , ,FALSE, , ,Baja California Treefrog,Pseudacris hypochondriaca,Pseudacris regilla,Baja California Tree Frog,Amphibia,120719,Pseudacris,regilla
iNaturalist,5403777,3,2017,2017-03-19 7:30:45 PM PDT,3/19/17,2017-03-20 02:30:45 UTC,Pacific Time (US & Canada),392423,bjdion,2017-03-20 02:36:02 UTC,2018-05-27 17:14:28 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/5403777,https://inaturalist-open-data.s3.amazonaws.com/photos/6641731/medium.jpeg?1489977379, , , ,2,0,FALSE,2,Santa Catalina,"Avalon, CA 90704",33.37705612,-118.3918533,0,0, , ,FALSE,gps,gps,Baja California Treefrog,Pseudacris hypochondriaca,Pseudacris regilla,Baja California Tree Frog,Amphibia,120719,Pseudacris,regilla
iNaturalist,5633101,4,2017,2017-04-05 6:24:10 PM PDT,4/5/17,2017-04-06 01:24:10 UTC,Pacific Time (US & Canada),75776,upandadam,2017-04-10 02:33:56 UTC,2017-07-05 20:17:37 UTC,research, ,https://www.inaturalist.org/observations/5633101,https://static.inaturalist.org/photos/6968346/medium.jpg?1491792481, , , ,1,0,FALSE,2,Santa Cruz,"Ventura, CA 93001",34.04132462,-119.582016,0,0, , ,FALSE,gps,gps,Baja California Treefrog,Pseudacris hypochondriaca,Pseudacris regilla,Baja California Tree Frog,Amphibia,120719,Pseudacris,regilla
iNaturalist,6583087,6,2017,2017-06-10 2:13:06 PM PDT,6/10/17,2017-06-10 21:13:06 UTC,Pacific Time (US & Canada),392423,bjdion,2017-06-11 00:21:20 UTC,2018-05-27 17:14:29 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/6583087,https://inaturalist-open-data.s3.amazonaws.com/photos/8353869/medium.jpeg?1497140555, , , ,2,0,FALSE,2,Santa Catalina,"Los Angeles County, US-CA, US",33.37637329,-118.4773026,0,0, , ,FALSE,gps,gps,Baja California Treefrog,Pseudacris hypochondriaca,Pseudacris regilla,Baja California Tree Frog,Amphibia,120719,Pseudacris,regilla
iNaturalist,22868255,4,2019,2019/04/04 2:35 PM PDT,4/4/19,2019-04-04 21:35:00 UTC,Pacific Time (US & Canada),86100,naturenate,2019-04-22 05:42:15 UTC,2020-01-14 00:54:25 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/22868255,https://static.inaturalist.org/photos/35447055/medium.jpeg?1555911629, , , ,2,0,FALSE,0,Santa Catalina,"Los Angeles, California, United States",33.3931,-118.4134483,0,0, , ,FALSE, , ,Baja California Tree Frog,Pseudacris hypochondriaca,Pseudacris regilla,Baja California Tree Frog,Amphibia,120719,Pseudacris,regilla
iNaturalist,22759107,4,2019,2019/04/19 2:33 PM PDT,4/19/19,2019-04-19 21:33:00 UTC,Pacific Time (US & Canada),223005,dlbowls,2019-04-20 15:44:39 UTC,2019-04-20 16:50:59 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/22759107,https://inaturalist-open-data.s3.amazonaws.com/photos/35265097/medium.jpeg?1555771074, , , ,1,0,FALSE,0,Santa Cruz,"Santa Barbara County, CA, USA",34.01778436,-119.6823978,58,58, , ,FALSE, , ,Baja California Tree Frog,Pseudacris hypochondriaca,Pseudacris regilla,Baja California Tree Frog,Amphibia,120719,Pseudacris,regilla
iNaturalist,29479152,6,2019,2019/06/17 5:28 PM PDT,6/17/19,2019-06-18 00:28:00 UTC,Pacific Time (US & Canada),704502,ectothermist,2019-07-25 00:02:34 UTC,2019-07-25 00:03:04 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/29479152,https://inaturalist-open-data.s3.amazonaws.com/photos/46005600/medium.jpg?1564011432, , , ,1,0,FALSE,0,Santa Catalina,"Whites Landing Road, Santa Catalina Island, Los Angeles County, CA, USA",33.38788017,-118.3782537,44,44, , ,FALSE, , ,Baja California Tree Frog,Pseudacris hypochondriaca,Pseudacris regilla,Baja California Tree Frog,Amphibia,120719,Pseudacris,regilla
iNaturalist,29088444,6,2019,2019/06/19 1:42 PM PDT,6/19/19,2019-06-19 20:42:00 UTC,Pacific Time (US & Canada),704502,ectothermist,2019-07-18 23:53:42 UTC,2020-04-09 21:41:17 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/29088444,https://inaturalist-open-data.s3.amazonaws.com/photos/45378574/medium.jpg?1563491620, , , ,2,0,FALSE,0,Santa Catalina,"Whites Landing, Santa Catalina Island, Los Angeles County, CA, USA",33.39193792,-118.3713011,38,38, , ,FALSE, , ,Baja California Tree Frog,Pseudacris hypochondriaca,Pseudacris regilla,Baja California Tree Frog,Amphibia,120719,Pseudacris,regilla
iNaturalist,35392123,10,2019,2019/10/20 10:50 AM EDT,10/20/19,2019-10-20 14:50:00 UTC,Eastern Time (US & Canada),26669,timbir5,2019-11-07 01:03:04 UTC,2019-11-07 13:06:35 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/35392123,https://inaturalist-open-data.s3.amazonaws.com/photos/55803137/medium.jpeg?1573087509, , , ,1,0,FALSE,0,Santa Cruz,"Santa Barbara County, CA, USA",33.99956,-119.7150133,0,0, , ,FALSE, , ,Baja California Tree Frog,Pseudacris hypochondriaca,Pseudacris regilla,Baja California Tree Frog,Amphibia,120719,Pseudacris,regilla
iNaturalist,38043497,10,2019,2019/10/20 2:05 PM EDT,10/20/19,2019-10-20 18:05:00 UTC,Eastern Time (US & Canada),36578,aegolius,2020-01-28 00:07:05 UTC,2020-01-28 03:08:32 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/38043497,https://inaturalist-open-data.s3.amazonaws.com/photos/60404839/medium.jpeg?1580169154, , , ,0,0,FALSE,0,Santa Cruz,"Santa Barbara County, CA, USA",33.99977,-119.7151117,0,0, , ,FALSE, , ,Baja California Tree Frog,Pseudacris hypochondriaca,Pseudacris regilla,Baja California Tree Frog,Amphibia,120719,Pseudacris,regilla
iNaturalist,65112410,12,2019,2019/12/08 10:19 PM UTC,12/8/19,2019-12-08 22:19:00 UTC,UTC,628098,emwilson243,2020-11-17 23:15:19 UTC,2020-11-20 05:40:28 UTC,research, ,https://www.inaturalist.org/observations/65112410,https://static.inaturalist.org/photos/104762439/medium.jpeg?1605654813, , , ,1,0,FALSE,0,Santa Catalina,"1 Big Fisherman Cove, Avalon, CA 90704, USA",33.4447276,-118.4834719,194,194, , ,FALSE, , ,Baja California Tree Frog,Pseudacris hypochondriaca,Pseudacris regilla,Baja California Tree Frog,Amphibia,120719,Pseudacris,regilla
